created_at,account_id,utm_source,utm_medium,utm_campaign,utm_content,utm_term,m_clicks,m_cost
2022-06-13,xo-for-client-ya,yandex,cpc,48306494,8813466154,,4.0,10.584
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708310,,1.0,22.163999999999998
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708311,,1.0,19.056
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477627,,5.0,158.772
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477628,,2.0,19.787999999999997
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477629,,1.0,11.447999999999999
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708323,,1.0,24.876
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477631,,5.0,123.072
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477632,,1.0,4.416
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477633,,1.0,24.816
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-06-13,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8404700756,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8813476161,,2.0,41.879999999999995
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8813476162,,3.0,63.768
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8813476163,,1.0,43.727999999999994
2022-06-21,xo-for-client-ya,yandex,cpc,48306435,8813476164,,1.0,19.164
2022-06-21,xo-for-client-ya,yandex,cpc,48306450,8404701659,,2.0,80.088
2022-06-21,xo-for-client-ya,yandex,cpc,48306450,8404701661,,20.0,629.7239999999999
2022-06-21,xo-for-client-ya,yandex,cpc,48306450,8404701663,,2.0,97.58399999999999
2022-06-21,xo-for-client-ya,yandex,cpc,48306450,8404701664,,18.0,378.78
2022-06-21,xo-for-client-ya,yandex,cpc,48306450,8404701665,,9.0,181.464
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8404704716,,2.0,26.195999999999998
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8404704717,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8813432765,,9.0,217.89600000000002
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306473,8813432768,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306435,8813476161,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306435,8813476162,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306450,8404701659,,10.0,304.356
2022-06-15,xo-for-client-ya,yandex,cpc,48306450,8404701661,,15.0,448.356
2022-06-15,xo-for-client-ya,yandex,cpc,48306450,8404701663,,4.0,137.196
2022-06-15,xo-for-client-ya,yandex,cpc,48306450,8404701664,,6.0,150.744
2022-06-15,xo-for-client-ya,yandex,cpc,48306450,8404701665,,3.0,28.068
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8404704716,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8404704717,,1.0,69.756
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8813432765,,14.0,507.88800000000003
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306473,8813432768,,7.0,46.356
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8404707410,,6.0,106.81200000000001
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8813469519,,4.0,131.928
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8813469520,,1.0,7.692
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306487,8813469522,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8404707871,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8404707872,,16.0,462.62399999999997
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8813466151,,3.0,162.78
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8813466152,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8813466153,,2.0,58.236000000000004
2022-06-15,xo-for-client-ya,yandex,cpc,48306494,8813466154,,1.0,34.428000000000004
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8404708310,,3.0,58.092
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477627,,6.0,229.992
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477628,,2.0,57.647999999999996
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477629,,1.0,19.404000000000003
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-06-15,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8404700756,,2.0,24.216
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306473,8813432768,,5.0,28.836000000000002
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8404707410,,7.0,121.752
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8813469519,,7.0,173.30399999999997
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8813469520,,2.0,29.052
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306487,8813469522,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8404707871,,1.0,22.884
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8404707872,,4.0,79.74000000000001
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8813466151,,1.0,10.98
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8813466152,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8813466153,,1.0,49.032
2022-06-16,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-06-16,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8404700756,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8404700757,,1.0,17.136
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8813476161,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8813476162,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306450,8404701659,,3.0,76.38
2022-06-18,xo-for-client-ya,yandex,cpc,48306450,8404701661,,17.0,381.276
2022-06-18,xo-for-client-ya,yandex,cpc,48306450,8404701663,,1.0,12.228
2022-06-18,xo-for-client-ya,yandex,cpc,48306450,8404701664,,9.0,158.928
2022-06-18,xo-for-client-ya,yandex,cpc,48306450,8404701665,,1.0,35.772
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8404707410,,6.0,133.96800000000002
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8813469519,,11.0,319.60799999999995
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8813469520,,1.0,16.572000000000003
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8813469521,,1.0,25.068
2022-06-17,xo-for-client-ya,yandex,cpc,48306487,8813469522,,4.0,123.708
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8404707871,,1.0,15.06
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8404707872,,14.0,350.64
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8813466151,,3.0,70.692
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8813466152,,2.0,91.908
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8813466153,,5.0,155.808
2022-06-17,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708310,,1.0,35.184
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708336,,1.0,8.004
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-06-17,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8404700756,,3.0,93.06
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8813476161,,2.0,17.208
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8813476162,,1.0,21.323999999999998
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306450,8404701659,,5.0,191.676
2022-06-19,xo-for-client-ya,yandex,cpc,48306450,8404701661,,20.0,807.1080000000001
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8404704716,,5.0,173.352
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8404704717,,2.0,46.068
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8813432765,,8.0,201.492
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,1.464
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8404707409,,1.0,62.184
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8404707410,,4.0,129.9
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8813469519,,11.0,407.82000000000005
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8813469520,,1.0,22.812
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306487,8813469522,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8404707871,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8404707872,,13.0,338.232
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8813466151,,1.0,40.704
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8813466152,,1.0,34.392
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8813466153,,4.0,80.232
2022-06-18,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306450,8404701665,,4.0,63.624
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-06-18,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8404700756,,0.0,0.0
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8813476161,,3.0,96.88799999999999
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8813476162,,2.0,47.556000000000004
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-25,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306450,8404701663,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306450,8404701664,,14.0,393.444
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8404704716,,4.0,54.18
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8404704717,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8813432765,,12.0,385.656
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306473,8813432768,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8404707409,,2.0,67.35600000000001
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8404707410,,1.0,58.8
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8813469519,,3.0,29.436
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8813469520,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306487,8813469522,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8404707871,,3.0,50.16
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8404707872,,25.0,592.908
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8813466151,,4.0,106.452
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8813466152,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8813466153,,1.0,25.092
2022-06-19,xo-for-client-ya,yandex,cpc,48306494,8813466154,,2.0,5.388
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708298,,1.0,6.996
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-06-19,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8404700756,,1.0,43.524
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8813476161,,3.0,75.564
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8813476162,,2.0,49.716
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-23,xo-for-client-ya,yandex,cpc,48306435,8813476164,,3.0,104.928
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8813476161,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8813476162,,2.0,45.84
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306450,8404701659,,3.0,80.628
2022-06-20,xo-for-client-ya,yandex,cpc,48306450,8404701661,,26.0,625.092
2022-06-20,xo-for-client-ya,yandex,cpc,48306450,8404701663,,5.0,101.748
2022-06-20,xo-for-client-ya,yandex,cpc,48306450,8404701664,,21.0,362.29200000000003
2022-06-20,xo-for-client-ya,yandex,cpc,48306450,8404701665,,2.0,17.832
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8404704716,,5.0,138.46800000000002
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8404704717,,2.0,77.79599999999999
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8813432765,,10.0,273.696
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306473,8813432768,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8404707410,,6.0,112.70400000000001
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8813469519,,15.0,305.196
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8813469520,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8813469521,,1.0,27.695999999999998
2022-06-20,xo-for-client-ya,yandex,cpc,48306487,8813469522,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8404707871,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8404707872,,20.0,524.028
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8813466151,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8813466152,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8813466153,,4.0,111.85199999999999
2022-06-20,xo-for-client-ya,yandex,cpc,48306494,8813466154,,1.0,9.144
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708311,,1.0,9.252
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-06-20,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8404700756,,6.0,150.61200000000002
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8813476161,,4.0,113.016
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8813476162,,2.0,40.356
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8813476163,,1.0,22.836000000000002
2022-06-29,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-06-29,xo-for-client-ya,yandex,cpc,48306450,8404701659,,2.0,85.728
2022-06-29,xo-for-client-ya,yandex,cpc,48306450,8404701661,,18.0,486.63599999999997
2022-06-29,xo-for-client-ya,yandex,cpc,48306450,8404701663,,2.0,65.16
2022-06-29,xo-for-client-ya,yandex,cpc,48306450,8404701664,,27.0,608.148
2022-06-29,xo-for-client-ya,yandex,cpc,48306450,8404701665,,2.0,48.791999999999994
2022-06-29,xo-for-client-ya,yandex,cpc,48306473,8404704716,,3.0,36.216
2022-06-29,xo-for-client-ya,yandex,cpc,48306473,8404704717,,0.0,0.0
2022-06-29,xo-for-client-ya,yandex,cpc,48306473,8813432765,,5.0,109.164
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8404707409,,1.0,14.676
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8404707410,,12.0,324.216
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8813469519,,5.0,150.384
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8813469520,,2.0,34.752
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306487,8813469522,,1.0,11.508
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8404707871,,4.0,116.78399999999999
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8404707872,,18.0,548.34
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8813466151,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8813466152,,1.0,27.095999999999997
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8813466153,,2.0,45.19199999999999
2022-06-21,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-06-21,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
